model_name,batch_size,input_shape,total_parameters,trainable_parameters,model_size_mb,device,execution_time_ms,execution_time_std,timing_cv,peak_memory_mb,gpu_name,tflops_fp32,memory_bandwidth_gbps,sm_count,weight_memory_mb,activation_memory_mb,gpu_utilization_percent,memory_utilization_percent,memory_used_mb,memory_total_mb,flops,compute_memory_ratio,memory_read_write_ratio,num_conv_layers,num_fc_layers,num_bn_layers,avg_conv_kernel_size,max_conv_channels,total_conv_params,max_fc_size,total_fc_params,model_depth
maxvit_t,64,"(3, 224, 224)",30919624,30919624.0,118.53390502929688,cuda,3323.42529296875,11.676934585264084,0.0035135240169126,4947.32177734375,RTX Baseline,12.74,360.0,28.0,117.94900512695312,4829.372772216797,100.0,11.0,6035.67578125,6144.0,10912631296.0,88.23386157606573,0.5,61,90,34,1.4262295081967211,2048,8567776,2048,22253312,669
maxvit_t,128,"(3, 224, 224)",30919624,30919624.0,118.53390502929688,cuda,6237.958740234375,271.4134640482365,0.0435099806444047,6993.07177734375,RTX Baseline,12.74,360.0,28.0,117.94900512695312,6875.122772216797,100.0,9.0,6037.5390625,6144.0,10912631296.0,88.23386157606573,0.5,61,90,34,1.4262295081967211,2048,8567776,2048,22253312,669
mnasnet0_5,1,"(1, 3, 224, 224)",2218512,2218512.0,8.542022705078125,cuda,10.64844799041748,1.0039474519780784,0.0942811058364119,20.259765625,NVIDIA GeForce RTX 3060 Laptop GPU,12.74,360.0,28.0,,,,,,,233435456.0,26.305408309713897,0.5,52,1,52,2.076923076923077,1280,916888,1000,1281000,181
mnasnet0_5,2,"(2, 3, 224, 224)",2218512,2218512.0,8.542022705078125,cuda,11.17404842376709,0.913416550084586,0.0817444596124854,23.263671875,NVIDIA GeForce RTX 3060 Laptop GPU,12.74,360.0,28.0,,,,,,,233435456.0,26.305408309713897,0.5,52,1,52,2.076923076923077,1280,916888,1000,1281000,181
mnasnet0_5,4,"(4, 3, 224, 224)",2218512,2218512.0,8.542022705078125,cuda,11.58563232421875,0.6130073652109107,0.0529109976957815,29.771484375,NVIDIA GeForce RTX 3060 Laptop GPU,12.74,360.0,28.0,,,,,,,233435456.0,26.305408309713897,0.5,52,1,52,2.076923076923077,1280,916888,1000,1281000,181
mnasnet0_5,8,"(8, 3, 224, 224)",2218512,2218512.0,8.542022705078125,cuda,11.951104164123535,1.3380232557847218,0.1119581285050952,42.787109375,NVIDIA GeForce RTX 3060 Laptop GPU,12.74,360.0,28.0,,,,,,,233435456.0,26.305408309713897,0.5,52,1,52,2.076923076923077,1280,916888,1000,1281000,181
mnasnet0_5,16,"(16, 3, 224, 224)",2218512,2218512.0,8.542022705078125,cuda,12.345343589782717,2.798326861078813,0.226670634213435,68.818359375,NVIDIA GeForce RTX 3060 Laptop GPU,12.74,360.0,28.0,,,,,,,233435456.0,26.305408309713897,0.5,52,1,52,2.076923076923077,1280,916888,1000,1281000,181
mnasnet0_5,32,"(32, 3, 224, 224)",2218512,2218512.0,8.542022705078125,cuda,11.23020839691162,0.4408009829280097,0.0392513626950353,121.380859375,NVIDIA GeForce RTX 3060 Laptop GPU,12.74,360.0,28.0,,,,,,,233435456.0,26.305408309713897,0.5,52,1,52,2.076923076923077,1280,916888,1000,1281000,181
mnasnet0_5,64,"(64, 3, 224, 224)",2218512,2218512.0,8.542022705078125,cuda,20.4083194732666,0.1387827800537069,0.006800304171811,226.005859375,NVIDIA GeForce RTX 3060 Laptop GPU,12.74,360.0,28.0,,,,,,,233435456.0,26.305408309713897,0.5,52,1,52,2.076923076923077,1280,916888,1000,1281000,181
mnasnet0_5,128,"(128, 3, 224, 224)",2218512,2218512.0,8.542022705078125,cuda,42.08844757080078,0.9114606214627996,0.0216558384561357,435.755859375,NVIDIA GeForce RTX 3060 Laptop GPU,12.74,360.0,28.0,,,,,,,233435456.0,26.305408309713897,0.5,52,1,52,2.076923076923077,1280,916888,1000,1281000,181
mnasnet0_75,1,"(1, 3, 224, 224)",3170208,3170208.0,12.207489013671877,cuda,10.308608055114746,1.3561718834587853,0.1315572263692675,26.34228515625,NVIDIA GeForce RTX 3060 Laptop GPU,12.74,360.0,28.0,,,,,,,469107424.0,36.99342629884222,0.5,52,1,52,2.076923076923077,1280,1859400,1000,1281000,181
mnasnet0_75,2,"(2, 3, 224, 224)",3170208,3170208.0,12.207489013671877,cuda,8.097951889038086,1.89870616124746,0.2344674539024702,32.50244140625,NVIDIA GeForce RTX 3060 Laptop GPU,12.74,360.0,28.0,,,,,,,469107424.0,36.99342629884222,0.5,52,1,52,2.076923076923077,1280,1859400,1000,1281000,181
mnasnet0_75,4,"(4, 3, 224, 224)",3170208,3170208.0,12.207489013671877,cuda,7.929215908050537,1.16717745180127,0.147199605274493,44.14306640625,NVIDIA GeForce RTX 3060 Laptop GPU,12.74,360.0,28.0,,,,,,,469107424.0,36.99342629884222,0.5,52,1,52,2.076923076923077,1280,1859400,1000,1281000,181
mnasnet0_75,8,"(8, 3, 224, 224)",3170208,3170208.0,12.207489013671877,cuda,6.796288013458252,1.5816350703568778,0.2327204302149743,67.87744140625,NVIDIA GeForce RTX 3060 Laptop GPU,12.74,360.0,28.0,,,,,,,469107424.0,36.99342629884222,0.5,52,1,52,2.076923076923077,1280,1859400,1000,1281000,181
mnasnet0_75,16,"(16, 3, 224, 224)",3170208,3170208.0,12.207489013671877,cuda,7.903232097625732,0.2141695214884437,0.0270989791066346,115.34619140625,NVIDIA GeForce RTX 3060 Laptop GPU,12.74,360.0,28.0,,,,,,,469107424.0,36.99342629884222,0.5,52,1,52,2.076923076923077,1280,1859400,1000,1281000,181
mnasnet0_75,32,"(32, 3, 224, 224)",3170208,3170208.0,12.207489013671877,cuda,15.493120193481444,0.2823751696307103,0.0182258425742747,211.28369140625,NVIDIA GeForce RTX 3060 Laptop GPU,12.74,360.0,28.0,,,,,,,469107424.0,36.99342629884222,0.5,52,1,52,2.076923076923077,1280,1859400,1000,1281000,181
mnasnet0_75,64,"(64, 3, 224, 224)",3170208,3170208.0,12.207489013671877,cuda,32.138240814208984,0.65026350375932,0.0202333260093011,402.15869140625,NVIDIA GeForce RTX 3060 Laptop GPU,12.74,360.0,28.0,,,,,,,469107424.0,36.99342629884222,0.5,52,1,52,2.076923076923077,1280,1859400,1000,1281000,181
mnasnet0_75,128,"(128, 3, 224, 224)",3170208,3170208.0,12.207489013671877,cuda,62.892032623291016,0.4039031793403392,0.0064221676815508,780.40869140625,NVIDIA GeForce RTX 3060 Laptop GPU,12.74,360.0,28.0,,,,,,,469107424.0,36.99342629884222,0.5,52,1,52,2.076923076923077,1280,1859400,1000,1281000,181
mnasnet1_0,1,"(3, 224, 224)",4383312,4383312.0,16.866058349609375,cuda,9.134655952453612,3.616652553702126,0.3959265211663225,1830.44091796875,RTX Baseline,12.74,360.0,28.0,16.72100830078125,1813.7199096679688,29.0,4.0,6007.7109375,6144.0,672484864.0,38.35483670795052,0.5,52,1,52,2.076923076923077,1280,3064392,1000,1281000,181
mnasnet1_0,2,"(3, 224, 224)",4383312,4383312.0,16.866058349609375,cuda,7.678944110870361,3.5330179346930017,0.4600916328107595,1836.37451171875,RTX Baseline,12.74,360.0,28.0,16.72100830078125,1819.6535034179688,29.0,4.0,6039.0859375,6144.0,672484864.0,38.35483670795052,0.5,52,1,52,2.076923076923077,1280,3064392,1000,1281000,181
mnasnet1_0,4,"(3, 224, 224)",4383312,4383312.0,16.866058349609375,cuda,4.876287937164307,1.311439506189796,0.2689421795472339,1848.24169921875,RTX Baseline,12.74,360.0,28.0,16.72100830078125,1831.5206909179688,56.0,19.0,6038.8359375,6144.0,672484864.0,38.35483670795052,0.5,52,1,52,2.076923076923077,1280,3064392,1000,1281000,181
mnasnet1_0,8,"(3, 224, 224)",4383312,4383312.0,16.866058349609375,cuda,25.31430435180664,12.753164570788652,0.5037928118840321,1871.97607421875,RTX Baseline,12.74,360.0,28.0,16.72100830078125,1855.2550659179688,99.0,16.0,6002.8359375,6144.0,672484864.0,38.35483670795052,0.5,52,1,52,2.076923076923077,1280,3064392,1000,1281000,181
mnasnet1_0,16,"(3, 224, 224)",4383312,4383312.0,16.866058349609375,cuda,40.05376052856445,14.399366299598888,0.3595009834087972,1919.44482421875,RTX Baseline,12.74,360.0,28.0,16.72100830078125,1902.7238159179688,99.0,20.0,5962.8359375,6144.0,672484864.0,38.35483670795052,0.5,52,1,52,2.076923076923077,1280,3064392,1000,1281000,181
mnasnet1_0,32,"(3, 224, 224)",4383312,4383312.0,16.866058349609375,cuda,53.73540878295898,19.093834735370336,0.3553305942481301,2014.38232421875,RTX Baseline,12.74,360.0,28.0,16.72100830078125,1997.6613159179688,100.0,17.0,5994.9609375,6144.0,672484864.0,38.35483670795052,0.5,52,1,52,2.076923076923077,1280,3064392,1000,1281000,181
mnasnet1_0,64,"(3, 224, 224)",4383312,4383312.0,16.866058349609375,cuda,152.17562103271484,17.428101766190085,0.1145262404569313,2204.25732421875,RTX Baseline,12.74,360.0,28.0,16.72100830078125,2187.5363159179688,100.0,20.0,6060.3046875,6144.0,672484864.0,38.35483670795052,0.5,52,1,52,2.076923076923077,1280,3064392,1000,1281000,181
mnasnet1_0,1,"(3, 224, 224)",4383312,4383312.0,16.866058349609375,cuda,8.498176097869873,1.6230108870270656,0.1909834378747342,1836.6611328125,RTX Baseline,12.74,360.0,28.0,16.72100830078125,1819.9401245117188,37.0,3.0,2300.43359375,6144.0,672484864.0,38.35483670795052,0.5,52,1,52,2.076923076923077,1280,3064392,1000,1281000,181
mnasnet1_0,1,"(3, 224, 224)",4383312,4383312.0,16.866058349609375,cuda,4.199535846710205,0.3602004282099821,0.0857714855336646,1830.23388671875,RTX Baseline,12.74,360.0,28.0,16.72100830078125,1813.5128784179688,99.0,42.0,6043.80859375,6144.0,672484864.0,38.35483670795052,0.5,52,1,52,2.076923076923077,1280,3064392,1000,1281000,181
mnasnet1_0,2,"(3, 224, 224)",4383312,4383312.0,16.866058349609375,cuda,3.958271980285645,0.8882948982092029,0.2244148210150746,1836.216796875,RTX Baseline,12.74,360.0,28.0,16.72100830078125,1819.4957885742188,99.0,42.0,6043.80859375,6144.0,672484864.0,38.35483670795052,0.5,52,1,52,2.076923076923077,1280,3064392,1000,1281000,181
mnasnet1_0,4,"(3, 224, 224)",4383312,4383312.0,16.866058349609375,cuda,4.258239984512329,1.0680354900945348,0.2508161807996442,1848.03466796875,RTX Baseline,12.74,360.0,28.0,16.72100830078125,1831.3136596679688,99.0,42.0,6043.80859375,6144.0,672484864.0,38.35483670795052,0.5,52,1,52,2.076923076923077,1280,3064392,1000,1281000,181
mnasnet1_0,8,"(3, 224, 224)",4383312,4383312.0,16.866058349609375,cuda,7.362047910690308,0.2103239885162526,0.0285686796716272,1871.76904296875,RTX Baseline,12.74,360.0,28.0,16.72100830078125,1855.0480346679688,85.0,32.0,6043.80859375,6144.0,672484864.0,38.35483670795052,0.5,52,1,52,2.076923076923077,1280,3064392,1000,1281000,181
mnasnet1_0,16,"(3, 224, 224)",4383312,4383312.0,16.866058349609375,cuda,13.572896003723145,1.6900883633930954,0.1245193629130417,1919.23779296875,RTX Baseline,12.74,360.0,28.0,16.72100830078125,1902.5167846679688,99.0,58.0,6043.80859375,6144.0,672484864.0,38.35483670795052,0.5,52,1,52,2.076923076923077,1280,3064392,1000,1281000,181
mnasnet1_0,32,"(3, 224, 224)",4383312,4383312.0,16.866058349609375,cuda,36.893585205078125,0.3704414141119941,0.0100408082338109,2014.17529296875,RTX Baseline,12.74,360.0,28.0,16.72100830078125,1997.4542846679688,100.0,45.0,6043.80859375,6144.0,672484864.0,38.35483670795052,0.5,52,1,52,2.076923076923077,1280,3064392,1000,1281000,181
mnasnet1_0,64,"(3, 224, 224)",4383312,4383312.0,16.866058349609375,cuda,74.14681625366211,0.3393567988111997,0.0045768222555322,2204.05029296875,RTX Baseline,12.74,360.0,28.0,16.72100830078125,2187.3292846679688,100.0,45.0,6043.80859375,6144.0,672484864.0,38.35483670795052,0.5,52,1,52,2.076923076923077,1280,3064392,1000,1281000,181
mnasnet1_0,128,"(3, 224, 224)",4383312,4383312.0,16.866058349609375,cuda,148.51634979248047,0.6778072342068593,0.0045638560006988,2583.80029296875,RTX Baseline,12.74,360.0,28.0,16.72100830078125,2567.0792846679688,100.0,44.0,6043.80859375,6144.0,672484864.0,38.35483670795052,0.5,52,1,52,2.076923076923077,1280,3064392,1000,1281000,181
mnasnet1_3,1,"(1, 3, 224, 224)",6282256,6282256.0,24.151519775390625,cuda,10.376192092895508,1.4454495221252956,0.1393044297160788,41.83447265625,NVIDIA GeForce RTX 3060 Laptop GPU,12.74,360.0,28.0,,,,,,,1111543680.0,44.233460081855945,0.5,52,1,52,2.076923076923077,1488,4952440,1000,1281000,181
mnasnet1_3,2,"(2, 3, 224, 224)",6282256,6282256.0,24.151519775390625,cuda,8.5032958984375,1.3426991192404631,0.1579033747946119,50.44775390625,NVIDIA GeForce RTX 3060 Laptop GPU,12.74,360.0,28.0,,,,,,,1111543680.0,44.233460081855945,0.5,52,1,52,2.076923076923077,1488,4952440,1000,1281000,181
mnasnet1_3,4,"(4, 3, 224, 224)",6282256,6282256.0,24.151519775390625,cuda,8.28006362915039,2.787073416066597,0.336600482906262,67.67431640625,NVIDIA GeForce RTX 3060 Laptop GPU,12.74,360.0,28.0,,,,,,,1111543680.0,44.233460081855945,0.5,52,1,52,2.076923076923077,1488,4952440,1000,1281000,181
mnasnet1_3,8,"(8, 3, 224, 224)",6282256,6282256.0,24.151519775390625,cuda,9.695232391357422,1.2821281870342554,0.1322431619253579,102.56494140625,NVIDIA GeForce RTX 3060 Laptop GPU,12.74,360.0,28.0,,,,,,,1111543680.0,44.233460081855945,0.5,52,1,52,2.076923076923077,1488,4952440,1000,1281000,181
mnasnet1_3,16,"(16, 3, 224, 224)",6282256,6282256.0,24.151519775390625,cuda,13.213695526123049,0.2513327332666086,0.0190206239253607,172.78369140625,NVIDIA GeForce RTX 3060 Laptop GPU,12.74,360.0,28.0,,,,,,,1111543680.0,44.233460081855945,0.5,52,1,52,2.076923076923077,1488,4952440,1000,1281000,181
mnasnet1_3,32,"(32, 3, 224, 224)",6282256,6282256.0,24.151519775390625,cuda,25.02963256835937,0.0906343366701452,0.0036210813891338,309.28369140625,NVIDIA GeForce RTX 3060 Laptop GPU,12.74,360.0,28.0,,,,,,,1111543680.0,44.233460081855945,0.5,52,1,52,2.076923076923077,1488,4952440,1000,1281000,181
mnasnet1_3,64,"(64, 3, 224, 224)",6282256,6282256.0,24.151519775390625,cuda,49.83295822143555,1.0748277213316833,0.0215686116115287,584.47119140625,NVIDIA GeForce RTX 3060 Laptop GPU,12.74,360.0,28.0,,,,,,,1111543680.0,44.233460081855945,0.5,52,1,52,2.076923076923077,1488,4952440,1000,1281000,181
mnasnet1_3,128,"(128, 3, 224, 224)",6282256,6282256.0,24.151519775390625,cuda,98.34291076660156,1.0772041080900436,0.0109535511984853,1137.72119140625,NVIDIA GeForce RTX 3060 Laptop GPU,12.74,360.0,28.0,,,,,,,1111543680.0,44.233460081855945,0.5,52,1,52,2.076923076923077,1488,4952440,1000,1281000,181
mobilenet_v2,1,"(3, 224, 224)",3504872,3504872.0,13.50054931640625,cuda,10.111839771270752,0.9339298920131064,0.0923600366546729,176.3515625,RTX Baseline,12.74,360.0,28.0,13.370025634765623,162.98153686523438,10.0,4.0,2984.17578125,6144.0,654973440.0,46.71878459470132,0.5,52,1,52,1.6923076923076923,1280,2189760,1000,1281000,212
mobilenet_v2,2,"(3, 224, 224)",3504872,3504872.0,13.50054931640625,cuda,10.1877760887146,1.4322459089504032,0.1405847455163815,187.16796875,RTX Baseline,12.74,360.0,28.0,13.370025634765623,173.79794311523438,10.0,4.0,2992.42578125,6144.0,654973440.0,46.71878459470132,0.5,52,1,52,1.6923076923076923,1280,2189760,1000,1281000,212
mobilenet_v2,4,"(3, 224, 224)",3504872,3504872.0,13.50054931640625,cuda,9.891327857971191,0.8539935556389177,0.0863376048003874,207.93359375,RTX Baseline,12.74,360.0,28.0,13.370025634765623,194.5635681152344,22.0,11.0,2992.73828125,6144.0,654973440.0,46.71878459470132,0.5,52,1,52,1.6923076923076923,1280,2189760,1000,1281000,212
mobilenet_v2,8,"(3, 224, 224)",3504872,3504872.0,13.50054931640625,cuda,9.62228775024414,0.8218600519929543,0.0854121258103811,250.04296875,RTX Baseline,12.74,360.0,28.0,13.370025634765623,236.6729431152344,64.0,49.0,2997.05078125,6144.0,654973440.0,46.71878459470132,0.5,52,1,52,1.6923076923076923,1280,2189760,1000,1281000,212
mobilenet_v2,16,"(3, 224, 224)",3504872,3504872.0,13.50054931640625,cuda,10.335040092468262,0.7530960000429225,0.0728682223999187,335.26171875,RTX Baseline,12.74,360.0,28.0,13.370025634765623,321.8916931152344,64.0,49.0,2997.05078125,6144.0,654973440.0,46.71878459470132,0.5,52,1,52,1.6923076923076923,1280,2189760,1000,1281000,212
mobilenet_v2,32,"(3, 224, 224)",3504872,3504872.0,13.50054931640625,cuda,20.567487716674805,0.2515499881204086,0.0122304674043508,502.69921875,RTX Baseline,12.74,360.0,28.0,13.370025634765623,489.3291931152344,99.0,93.0,2996.80078125,6144.0,654973440.0,46.71878459470132,0.5,52,1,52,1.6923076923076923,1280,2189760,1000,1281000,212
mobilenet_v2,64,"(3, 224, 224)",3504872,3504872.0,13.50054931640625,cuda,41.70035171508789,0.9186542726722726,0.0220298926715732,839.57421875,RTX Baseline,12.74,360.0,28.0,13.370025634765623,826.2041931152344,99.0,94.0,3583.23828125,6144.0,654973440.0,46.71878459470132,0.5,52,1,52,1.6923076923076923,1280,2189760,1000,1281000,212
mobilenet_v2,1,"(3, 224, 224)",3504872,3504872.0,13.50054931640625,cuda,4.832656145095825,0.313818831178962,0.0649371322295479,176.3515625,RTX Baseline,12.74,360.0,28.0,13.370025634765623,162.98153686523438,99.0,73.0,1758.3671875,6144.0,654973440.0,46.71878459470132,0.5,52,1,52,1.6923076923076923,1280,2189760,1000,1281000,212
mobilenet_v2,2,"(3, 224, 224)",3504872,3504872.0,13.50054931640625,cuda,4.473343849182129,0.3941911184835689,0.0881200130563448,187.16796875,RTX Baseline,12.74,360.0,28.0,13.370025634765623,173.79794311523438,99.0,73.0,1760.3671875,6144.0,654973440.0,46.71878459470132,0.5,52,1,52,1.6923076923076923,1280,2189760,1000,1281000,212
mobilenet_v2,4,"(3, 224, 224)",3504872,3504872.0,13.50054931640625,cuda,4.867151975631714,0.5945289244499693,0.1221512965496939,207.93359375,RTX Baseline,12.74,360.0,28.0,13.370025634765623,194.5635681152344,99.0,73.0,1760.9296875,6144.0,654973440.0,46.71878459470132,0.5,52,1,52,1.6923076923076923,1280,2189760,1000,1281000,212
mobilenet_v2,8,"(3, 224, 224)",3504872,3504872.0,13.50054931640625,cuda,5.563823938369751,0.1939444827243721,0.0348581272229008,250.04296875,RTX Baseline,12.74,360.0,28.0,13.370025634765623,236.6729431152344,44.0,31.0,1836.9296875,6144.0,654973440.0,46.71878459470132,0.5,52,1,52,1.6923076923076923,1280,2189760,1000,1281000,212
mobilenet_v2,1,"(3, 224, 224)",3504872,3504872.0,13.50054931640625,cuda,4.026399850845337,1.086293681152913,0.2697927978154117,176.3515625,RTX Baseline,12.74,360.0,28.0,13.370025634765623,162.98153686523438,100.0,82.0,3579.46484375,6144.0,654973440.0,46.71878459470132,0.5,52,1,52,1.6923076923076923,1280,2189760,1000,1281000,212
mobilenet_v2,2,"(3, 224, 224)",3504872,3504872.0,13.50054931640625,cuda,4.65668797492981,1.8595123184246387,0.3993207893757035,187.16796875,RTX Baseline,12.74,360.0,28.0,13.370025634765623,173.79794311523438,21.0,9.0,3581.46484375,6144.0,654973440.0,46.71878459470132,0.5,52,1,52,1.6923076923076923,1280,2189760,1000,1281000,212
mobilenet_v2,4,"(3, 224, 224)",3504872,3504872.0,13.50054931640625,cuda,4.000687956809998,1.4642033725174517,0.3659878970713242,207.93359375,RTX Baseline,12.74,360.0,28.0,13.370025634765623,194.5635681152344,21.0,9.0,3581.46484375,6144.0,654973440.0,46.71878459470132,0.5,52,1,52,1.6923076923076923,1280,2189760,1000,1281000,212
mobilenet_v2,8,"(3, 224, 224)",3504872,3504872.0,13.50054931640625,cuda,5.72052812576294,0.6506777831575317,0.1137443551957027,250.04296875,RTX Baseline,12.74,360.0,28.0,13.370025634765623,236.6729431152344,93.0,76.0,3581.46484375,6144.0,654973440.0,46.71878459470132,0.5,52,1,52,1.6923076923076923,1280,2189760,1000,1281000,212
mobilenet_v2,16,"(3, 224, 224)",3504872,3504872.0,13.50054931640625,cuda,10.87433624267578,0.2244256027885014,0.0206380966855812,335.26171875,RTX Baseline,12.74,360.0,28.0,13.370025634765623,321.8916931152344,93.0,76.0,3581.46484375,6144.0,654973440.0,46.71878459470132,0.5,52,1,52,1.6923076923076923,1280,2189760,1000,1281000,212
mobilenet_v2,32,"(3, 224, 224)",3504872,3504872.0,13.50054931640625,cuda,21.092703819274902,0.2767303392690183,0.0131197186300514,502.69921875,RTX Baseline,12.74,360.0,28.0,13.370025634765623,489.3291931152344,100.0,92.0,3581.46484375,6144.0,654973440.0,46.71878459470132,0.5,52,1,52,1.6923076923076923,1280,2189760,1000,1281000,212
mobilenet_v2,64,"(3, 224, 224)",3504872,3504872.0,13.50054931640625,cuda,40.79611206054688,0.3571659648094613,0.0087549020423962,839.57421875,RTX Baseline,12.74,360.0,28.0,13.370025634765623,826.2041931152344,99.0,95.0,3580.83984375,6144.0,654973440.0,46.71878459470132,0.5,52,1,52,1.6923076923076923,1280,2189760,1000,1281000,212
mobilenet_v2,128,"(3, 224, 224)",3504872,3504872.0,13.50054931640625,cuda,81.72237014770508,0.8809916022265595,0.0107802992084477,1513.32421875,RTX Baseline,12.74,360.0,28.0,13.370025634765623,1499.9541931152344,100.0,95.0,4756.83984375,6144.0,654973440.0,46.71878459470132,0.5,52,1,52,1.6923076923076923,1280,2189760,1000,1281000,212
mobilenet_v2,1,"(3, 224, 224)",3504872,3504872.0,13.50054931640625,cuda,5.418319940567017,0.3984257504818065,0.07353307940073,176.3515625,RTX Baseline,12.74,360.0,28.0,13.370025634765623,162.98153686523438,100.0,78.0,1868.828125,6144.0,654973440.0,46.71878459470132,0.5,52,1,52,1.6923076923076923,1280,2189760,1000,1281000,212
mobilenet_v2,2,"(3, 224, 224)",3504872,3504872.0,13.50054931640625,cuda,4.907936096191406,1.106224676110391,0.2253950854705371,187.16796875,RTX Baseline,12.74,360.0,28.0,13.370025634765623,173.79794311523438,100.0,78.0,1870.890625,6144.0,654973440.0,46.71878459470132,0.5,52,1,52,1.6923076923076923,1280,2189760,1000,1281000,212
